age,nationality,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,growth_dynamic,growth_percentage,avg_minutes_per_match,goals_per_90,assists_per_90,total_contributions,points_per_90,contract_expiry,contract_ration,career_phase,player_role_cluster,investment_class
34,6,8,93,76,32,38,16,1042,46.7,3,0,2,17,-18.27956989247312,32.5625,3.2821497120921306,1.381957773512476,54,4.664107485604607,37,0.08823529411764706,1,2,2
24,7,3,64,68,42,28,22,4188,130.83,2,0,0,4,6.25,99.71428571428571,0.6017191977077364,0.4727793696275071,50,1.0744985673352436,26,0.08333333333333333,0,1,2
23,5,6,74,72,13,14,16,809,127.37,2,0,2,2,-2.7027027027027026,62.23076923076923,1.557478368355995,1.779975278121137,30,3.3374536464771323,25,0.08695652173913043,0,2,2
17,4,1,63,95,30,29,12,2041,168.71,4,1,2,32,50.79365079365079,68.03333333333333,1.2787849093581578,0.5291523762861342,41,1.8079372856442921,21,0.23529411764705882,3,2,3
37,3,1,67,90,9,39,0,3088,37.35,5,0,2,23,34.32835820895522,343.1111111111111,1.136658031088083,0.0,39,1.136658031088083,42,0.13513513513513514,1,1,3
32,0,3,83,72,50,0,1,1646,127.1,1,0,1,11,-13.253012048192772,32.92,0.0,0.05467800729040097,1,0.05467800729040097,33,0.03125,2,2,2
28,4,7,87,97,23,28,17,487,12.5,5,0,0,10,11.494252873563218,21.17391304347826,5.174537987679671,3.141683778234086,45,8.316221765913758,33,0.17857142857142858,1,0,0
22,1,7,86,93,20,29,3,3081,86.73,2,0,2,7,8.13953488372093,154.05,0.8471275559883155,0.08763388510223953,32,0.934761441090555,24,0.09090909090909091,0,1,0
36,6,4,60,69,47,39,12,1747,21.93,1,0,2,9,15.0,37.170212765957444,2.0091585575271895,0.6182026330852891,51,2.6273611906124787,37,0.027777777777777776,2,2,2
18,5,3,93,92,7,31,0,748,117.74,2,0,2,1,-1.0752688172043012,106.85714285714286,3.729946524064171,0.0,31,3.729946524064171,20,0.1111111111111111,0,1,0
30,3,0,76,81,31,9,3,3837,108.46,2,0,0,5,6.578947368421052,123.7741935483871,0.21110242376856922,0.07036747458952307,12,0.2814698983580923,32,0.06666666666666667,2,1,2
20,4,5,85,87,30,26,1,527,9.27,2,0,1,2,2.3529411764705883,17.566666666666666,4.44022770398482,0.17077798861480076,27,4.61100569259962,22,0.1,0,0,0
17,5,8,83,73,33,7,3,1167,57.87,3,1,1,10,-12.048192771084338,35.36363636363637,0.5398457583547558,0.2313624678663239,10,0.7712082262210798,20,0.17647058823529413,3,2,2
39,3,5,80,66,22,35,15,3541,71.41,1,1,1,14,-17.5,160.95454545454547,0.889579214911042,0.38124823496187515,50,1.2708274498729173,40,0.02564102564102564,2,1,2
34,4,8,89,96,24,34,3,4472,45.03,3,0,2,7,7.865168539325842,186.33333333333334,0.684257602862254,0.06037567084078711,37,0.7446332737030412,37,0.08823529411764706,1,1,0
29,0,3,72,95,6,35,24,3739,7.44,1,1,2,23,31.944444444444443,623.1666666666666,0.842471248997058,0.5776945707408397,59,1.420165819737898,30,0.034482758620689655,2,1,3
18,1,6,62,71,18,35,8,483,57.73,3,0,2,9,14.516129032258066,26.833333333333332,6.521739130434783,1.4906832298136647,43,8.012422360248447,21,0.16666666666666666,3,0,2
25,1,4,91,94,6,24,16,451,142.78,3,0,2,3,3.296703296703297,75.16666666666667,4.789356984478935,3.1929046563192904,40,7.982261640798227,28,0.12,3,1,0
37,7,7,94,67,46,19,20,4069,65.14,3,0,1,27,-28.723404255319153,88.45652173913044,0.4202506758417302,0.4423691324649791,39,0.8626198083067093,40,0.08108108108108109,1,1,2
18,4,6,78,73,7,16,22,4397,58.54,4,1,1,5,-6.41025641025641,628.1428571428571,0.32749602001364564,0.4503070275187628,38,0.7778030475324085,22,0.2222222222222222,3,1,2
25,3,5,73,74,13,22,19,3133,169.54,3,0,1,1,1.36986301369863,241.0,0.6319821257580593,0.5458027449728695,41,1.1777848707309289,28,0.12,3,1,2
17,1,5,81,90,0,24,20,1773,7.97,5,0,2,9,11.11111111111111,0.0,1.2182741116751268,1.015228426395939,44,2.233502538071066,22,0.29411764705882354,3,0,2
27,6,7,76,65,12,30,1,998,138.23,5,1,0,11,-14.473684210526317,83.16666666666667,2.7054108216432864,0.09018036072144288,31,2.7955911823647295,32,0.18518518518518517,3,1,2
19,1,4,63,94,2,5,2,2065,87.22,2,0,2,31,49.2063492063492,1032.5,0.2179176755447942,0.08716707021791767,7,0.30508474576271183,21,0.10526315789473684,0,1,3
36,2,8,78,79,52,34,22,397,170.03,0,0,1,1,1.282051282051282,7.634615384615385,7.707808564231739,4.987405541561713,56,12.69521410579345,36,0.0,2,0,2
39,2,6,61,89,27,3,14,1803,71.13,3,0,1,28,45.90163934426229,66.77777777777777,0.1497504159733777,0.6988352745424293,17,0.848585690515807,42,0.07692307692307693,1,2,3
20,1,4,74,70,37,39,6,2151,127.59,0,1,0,4,-5.405405405405405,58.13513513513514,1.6317991631799162,0.2510460251046025,45,1.8828451882845187,20,0.0,0,2,2
34,4,2,61,82,50,19,3,1946,13.05,0,0,1,21,34.42622950819672,38.92,0.8787255909558068,0.13874614594039053,22,1.0174717368961972,34,0.0,2,2,1
39,7,1,70,65,14,0,11,3717,167.21,2,0,1,5,-7.142857142857142,265.5,0.0,0.26634382566585957,11,0.26634382566585957,41,0.05128205128205128,2,1,2
22,1,8,82,67,35,25,0,3415,62.35,0,0,1,15,-18.29268292682927,97.57142857142857,0.6588579795021963,0.0,25,0.6588579795021963,22,0.0,0,1,2
19,0,2,69,81,52,33,16,1394,94.56,0,0,2,12,17.391304347826086,26.807692307692307,2.130559540889527,1.0329985652797704,49,3.163558106169297,19,0.0,0,0,2
38,5,8,62,72,2,9,3,4128,25.36,5,0,1,10,16.129032258064516,2064.0,0.19622093023255813,0.06540697674418605,12,0.2616279069767442,43,0.13157894736842105,1,1,2
27,3,8,64,81,3,22,3,2421,170.23,0,1,1,17,26.5625,807.0,0.8178438661710037,0.11152416356877323,25,0.9293680297397768,27,0.0,0,1,1
31,7,8,62,89,4,23,21,3919,121.3,1,0,2,27,43.54838709677419,979.75,0.5281959683592754,0.48226588415412097,44,1.0104618525133964,32,0.03225806451612903,2,1,3
38,0,4,72,76,49,12,22,3083,10.18,3,0,1,4,5.555555555555555,62.91836734693877,0.3503081414206941,0.6422315926046059,34,0.9925397340253,41,0.07894736842105263,1,2,2
21,7,4,78,93,25,28,24,2788,28.36,3,0,1,15,19.230769230769234,111.52,0.9038737446197991,0.7747489239598278,52,1.6786226685796268,24,0.14285714285714285,3,1,1
36,0,2,94,89,24,26,8,1844,72.27,0,0,2,5,-5.319148936170213,76.83333333333333,1.2689804772234272,0.39045553145336226,34,1.6594360086767894,36,0.0,2,1,0
26,3,5,83,89,9,30,20,1804,39.41,2,0,0,6,7.228915662650602,200.44444444444446,1.4966740576496673,0.9977827050997784,50,2.494456762749446,28,0.07692307692307693,0,1,2
28,3,7,83,93,7,9,9,889,55.18,1,1,1,10,12.048192771084338,127.0,0.9111361079865017,0.9111361079865017,18,1.8222722159730034,29,0.03571428571428571,2,1,2
31,2,6,76,75,11,30,18,2503,179.55,2,1,1,1,-1.3157894736842104,227.54545454545453,1.0787055533359968,0.6472233320015981,48,1.7259288853375947,33,0.06451612903225806,2,1,2
33,4,6,69,68,53,38,18,1893,118.73,2,0,1,1,-1.4492753623188406,35.716981132075475,1.8066561014263076,0.8557844690966719,56,2.6624405705229797,35,0.06060606060606061,2,2,2
26,0,0,61,78,2,9,14,1666,166.04,0,0,2,17,27.86885245901639,833.0,0.48619447779111646,0.7563025210084033,23,1.2424969987995198,26,0.0,0,1,1
22,5,3,82,81,26,23,21,4344,78.73,4,0,0,1,-1.2195121951219512,167.07692307692307,0.4765193370165746,0.43508287292817677,44,0.9116022099447514,26,0.18181818181818182,3,1,2
34,2,3,65,66,49,32,16,3065,128.0,0,0,1,1,1.5384615384615385,62.55102040816327,0.9396411092985318,0.4698205546492659,48,1.4094616639477977,34,0.0,2,2,2
29,0,2,61,72,22,13,6,3641,83.01,5,1,2,11,18.0327868852459,165.5,0.32134029112881074,0.14831090359791266,19,0.46965119472672345,34,0.1724137931034483,1,1,2
19,2,8,80,74,39,34,2,3075,59.42,4,0,1,6,-7.5,78.84615384615384,0.9951219512195122,0.058536585365853655,36,1.053658536585366,23,0.21052631578947367,3,1,2
26,3,8,94,71,32,33,4,1259,93.69,1,1,1,23,-24.46808510638298,39.34375,2.3590150913423353,0.2859412231930103,37,2.6449563145353454,27,0.038461538461538464,0,2,2
30,7,1,88,80,13,16,15,2220,77.2,4,1,1,8,-9.090909090909092,170.76923076923077,0.6486486486486487,0.6081081081081081,31,1.2567567567567568,34,0.13333333333333333,1,1,2
22,6,5,66,78,53,20,22,2418,176.51,0,1,0,12,18.181818181818183,45.62264150943396,0.7444168734491315,0.8188585607940447,42,1.5632754342431763,22,0.0,0,2,2
19,2,0,88,80,22,31,6,2838,89.56,0,0,2,8,-9.090909090909092,129.0,0.9830866807610993,0.19027484143763215,37,1.1733615221987315,19,0.0,0,1,2
32,0,4,82,89,30,2,15,2796,146.09,2,1,1,7,8.536585365853659,93.2,0.06437768240343347,0.48283261802575106,17,0.5472103004291845,34,0.0625,2,1,2
23,0,8,92,68,12,14,8,786,120.19,0,0,0,24,-26.08695652173913,65.5,1.6030534351145038,0.9160305343511451,22,2.519083969465649,23,0.0,0,2,2
36,6,0,67,93,11,7,0,3367,86.59,5,1,1,26,38.80597014925373,306.09090909090907,0.18711018711018712,0.0,7,0.18711018711018712,41,0.1388888888888889,1,1,3
30,4,6,71,70,34,31,2,2447,85.61,0,1,1,1,-1.4084507042253522,71.97058823529412,1.1401716387413159,0.07355946056395586,33,1.2137310993052717,30,0.0,2,1,2
25,5,1,69,65,17,37,24,3129,61.87,3,0,0,4,-5.797101449275362,184.05882352941177,1.0642377756471717,0.6903163950143816,61,1.754554170661553,28,0.12,3,1,2
31,3,4,74,65,20,25,7,1898,19.7,3,0,1,9,-12.162162162162163,94.9,1.1854583772391991,0.33192834562697576,32,1.5173867228661748,34,0.0967741935483871,1,1,2
37,0,0,83,67,44,29,17,3584,137.18,2,0,0,16,-19.27710843373494,81.45454545454545,0.7282366071428572,0.4268973214285714,46,1.1551339285714286,39,0.05405405405405406,2,1,2
19,1,2,85,65,46,8,23,4159,165.3,4,0,2,20,-23.52941176470588,90.41304347826087,0.17311853811012262,0.49771579706660257,31,0.6708343351767252,23,0.21052631578947367,3,1,2
18,7,4,62,65,41,31,23,3949,39.62,4,1,0,3,4.838709677419355,96.3170731707317,0.7065079767029627,0.5241833375538111,54,1.230691314256774,22,0.2222222222222222,3,1,2
18,2,3,61,85,0,10,17,2467,166.66,3,0,2,24,39.34426229508197,0.0,0.36481556546412647,0.620186461289015,27,0.9850020267531415,21,0.16666666666666666,3,0,3
19,4,4,65,94,37,21,23,2193,42.2,5,0,1,29,44.61538461538462,59.270270270270274,0.8618331053351573,0.9439124487004104,44,1.8057455540355676,24,0.2631578947368421,3,2,3
34,5,1,80,96,40,33,18,16,95.65,1,0,0,16,20.0,0.4,185.625,101.25,51,286.875,35,0.029411764705882353,2,0,1
30,6,4,68,97,41,17,6,3022,62.18,5,0,1,29,42.64705882352941,73.70731707317073,0.5062872270019854,0.1786896095301125,23,0.684976836532098,35,0.16666666666666666,1,1,3
36,7,7,69,86,46,18,24,1266,21.05,3,0,2,17,24.637681159420293,27.52173913043478,1.2796208530805686,1.7061611374407584,42,2.9857819905213274,39,0.08333333333333333,1,0,3
34,3,5,62,94,8,17,19,478,9.98,5,1,2,32,51.61290322580645,59.75,3.200836820083682,3.577405857740586,36,6.778242677824268,39,0.14705882352941177,1,2,3
26,4,1,83,68,22,36,5,4296,66.08,1,1,2,15,-18.072289156626507,195.27272727272728,0.7541899441340782,0.10474860335195531,41,0.8589385474860336,27,0.038461538461538464,0,1,2
18,5,2,81,87,13,17,24,3977,9.0,4,0,2,6,7.4074074074074066,305.9230769230769,0.3847120945436258,0.5431229570027659,41,0.9278350515463918,22,0.2222222222222222,3,1,2
38,2,1,73,89,10,11,10,3544,19.21,3,1,0,16,21.91780821917808,354.4,0.2793453724604966,0.25395033860045146,21,0.5332957110609481,41,0.07894736842105263,1,1,3
17,2,6,86,76,6,3,4,4274,26.04,0,0,0,10,-11.627906976744185,712.3333333333334,0.06317267197005147,0.08423022929340197,7,0.14740290126345343,17,0.0,0,1,2
20,6,2,92,81,30,26,11,485,0.84,1,0,0,11,-11.956521739130435,16.166666666666668,4.824742268041237,2.0412371134020617,37,6.8659793814432994,21,0.05,0,0,2
30,1,3,81,79,23,4,0,4088,28.01,1,0,1,2,-2.4691358024691357,177.7391304347826,0.08806262230919765,0.0,4,0.08806262230919765,31,0.03333333333333333,2,1,2
17,6,4,88,74,25,5,18,337,104.12,1,0,0,14,-15.909090909090908,13.48,1.3353115727002969,4.807121661721068,23,6.142433234421365,18,0.058823529411764705,0,0,2
30,3,4,78,93,29,12,10,860,147.6,4,0,2,15,19.230769230769234,29.655172413793103,1.255813953488372,1.0465116279069768,22,2.302325581395349,34,0.13333333333333333,1,0,1
32,4,6,78,76,33,22,14,2003,35.22,5,0,0,2,-2.564102564102564,60.696969696969695,0.9885172241637544,0.6290564153769346,36,1.617573639540689,37,0.15625,1,2,2
38,4,0,65,65,45,24,24,1471,15.02,2,0,0,0,0.0,32.68888888888889,1.468388851121686,1.468388851121686,48,2.936777702243372,40,0.05263157894736842,2,2,2
30,0,6,78,65,37,3,15,2042,131.45,0,0,1,13,-16.666666666666664,55.189189189189186,0.13222331047992164,0.6611165523996082,18,0.79333986287953,30,0.0,2,2,2
36,1,7,72,74,4,31,2,3428,1.97,3,0,1,2,2.7777777777777777,857.0,0.8138856476079346,0.052508751458576426,33,0.8663943990665112,39,0.08333333333333333,1,1,2
19,1,8,85,82,4,14,10,3120,132.28,5,0,0,3,-3.5294117647058822,780.0,0.4038461538461538,0.28846153846153844,24,0.6923076923076923,24,0.2631578947368421,3,1,2
19,4,0,81,66,18,25,10,1519,24.04,1,0,1,15,-18.51851851851852,84.38888888888889,1.481237656352864,0.5924950625411455,35,2.0737327188940093,20,0.05263157894736842,0,1,2
25,4,8,80,72,50,10,9,701,41.48,4,0,2,8,-10.0,14.02,1.2838801711840229,1.1554921540656204,19,2.4393723252496433,29,0.16,3,0,2
22,7,3,61,86,37,8,1,4388,22.05,1,1,0,25,40.98360655737705,118.5945945945946,0.1640838650865998,0.020510483135824976,9,0.1845943482224248,23,0.045454545454545456,0,1,3
29,5,5,89,86,27,10,19,4035,44.9,5,0,1,3,-3.3707865168539324,149.44444444444446,0.22304832713754646,0.42379182156133827,29,0.6468401486988847,34,0.1724137931034483,1,1,0
37,7,5,86,90,25,1,4,3744,143.77,3,0,0,4,4.651162790697675,149.76,0.02403846153846154,0.09615384615384616,5,0.1201923076923077,40,0.08108108108108109,1,1,0
18,7,4,66,90,41,26,22,1173,24.29,0,1,0,24,36.36363636363637,28.609756097560975,1.9948849104859334,1.687979539641944,48,3.6828644501278776,18,0.0,0,0,3
24,1,5,79,73,22,25,22,1605,178.95,1,1,1,6,-7.59493670886076,72.95454545454545,1.4018691588785046,1.233644859813084,47,2.635514018691589,25,0.041666666666666664,0,1,2
37,0,6,90,85,45,7,24,1879,59.21,4,0,2,5,-5.555555555555555,41.75555555555555,0.3352847259180415,1.1495476317189994,31,1.484832357637041,41,0.10810810810810811,1,2,0
18,2,0,82,95,48,20,7,3393,165.99,4,1,1,13,15.853658536585366,70.6875,0.5305039787798408,0.1856763925729443,27,0.7161803713527851,22,0.2222222222222222,3,1,2
20,7,4,72,70,29,20,12,2124,34.61,2,1,2,2,-2.7777777777777777,73.24137931034483,0.847457627118644,0.5084745762711864,32,1.3559322033898304,22,0.1,0,1,2
31,0,4,76,78,2,7,14,1446,34.23,4,0,2,2,2.631578947368421,723.0,0.43568464730290457,0.8713692946058091,21,1.3070539419087137,35,0.12903225806451613,1,1,2
20,6,0,63,97,27,0,1,3306,101.98,2,1,0,34,53.96825396825397,122.44444444444444,0.0,0.027223230490018152,1,0.027223230490018152,22,0.1,0,1,3
29,3,3,73,71,32,37,11,3401,9.58,0,1,1,2,-2.73972602739726,106.28125,0.9791237871214348,0.29109085563069687,48,1.2702146427521317,29,0.0,2,1,2
28,7,3,79,88,41,12,23,3783,144.28,3,0,2,9,11.39240506329114,92.26829268292683,0.2854877081681205,0.5471847739888978,35,0.8326724821570183,31,0.10714285714285714,1,1,2
29,6,4,72,73,2,8,7,2372,79.41,2,0,2,1,1.3888888888888888,1186.0,0.30354131534569984,0.26559865092748736,15,0.5691399662731872,31,0.06896551724137931,2,1,2
30,2,3,62,75,4,27,20,150,126.01,1,0,1,13,20.967741935483872,37.5,16.2,12.0,47,28.200000000000003,31,0.03333333333333333,2,2,2
36,3,7,85,87,18,5,18,1659,31.85,5,0,0,2,2.3529411764705883,92.16666666666667,0.27124773960216997,0.976491862567812,23,1.247739602169982,41,0.1388888888888889,1,1,0
34,3,7,85,66,41,22,24,878,115.8,1,0,0,19,-22.35294117647059,21.414634146341463,2.2551252847380407,2.4601366742596813,46,4.715261958997722,35,0.029411764705882353,2,0,2
22,2,8,77,79,47,35,22,2319,107.14,3,0,2,2,2.5974025974025974,49.340425531914896,1.3583441138421735,0.853816300129366,57,2.2121604139715396,25,0.13636363636363635,3,2,2
27,7,1,91,92,0,16,0,2883,136.14,4,1,2,1,1.098901098901099,0.0,0.4994797086368366,0.0,16,0.4994797086368366,31,0.14814814814814814,3,0,0
18,1,2,73,68,37,8,7,3995,53.88,5,1,2,5,-6.8493150684931505,107.97297297297297,0.1802252816020025,0.15769712140175218,15,0.3379224030037547,23,0.2777777777777778,3,1,2
39,2,5,62,74,8,11,9,2415,168.0,1,0,2,12,19.35483870967742,301.875,0.40993788819875776,0.3354037267080745,20,0.7453416149068324,40,0.02564102564102564,2,1,2
35,2,3,60,70,4,21,12,1515,173.05,5,0,1,10,16.666666666666664,378.75,1.2475247524752475,0.7128712871287128,33,1.9603960396039604,40,0.14285714285714285,1,1,2
35,2,7,85,94,45,11,4,3387,156.33,2,0,2,9,10.588235294117647,75.26666666666667,0.29229406554472986,0.10628875110717449,15,0.39858281665190437,37,0.05714285714285714,2,1,0
21,3,6,83,74,41,5,21,589,103.18,3,0,2,9,-10.843373493975903,14.365853658536585,0.7640067911714771,3.208828522920204,26,3.972835314091681,24,0.14285714285714285,3,0,2
35,5,0,94,96,33,8,8,587,75.94,1,0,2,2,2.127659574468085,17.78787878787879,1.2265758091993186,1.2265758091993186,16,2.4531516183986373,36,0.02857142857142857,2,0,0
18,0,1,73,67,36,36,9,2619,10.91,4,1,1,6,-8.21917808219178,72.75,1.2371134020618557,0.30927835051546393,45,1.5463917525773196,22,0.2222222222222222,3,1,2
26,6,8,62,90,32,2,13,1195,170.53,5,0,1,28,45.16129032258064,37.34375,0.1506276150627615,0.9790794979079497,15,1.1297071129707112,31,0.19230769230769232,3,2,3
18,1,2,72,79,24,33,23,4353,171.34,4,0,2,7,9.722222222222223,181.375,0.6822880771881461,0.4755341144038594,56,1.1578221915920055,22,0.2222222222222222,3,1,2
27,7,7,73,81,41,7,10,2326,3.85,5,0,1,8,10.95890410958904,56.73170731707317,0.27085124677558037,0.3869303525365434,17,0.6577815993121238,32,0.18518518518518517,3,2,2
34,7,8,80,91,28,9,13,2605,64.56,1,1,1,11,13.750000000000002,93.03571428571429,0.3109404990403071,0.44913627639155473,22,0.7600767754318618,35,0.029411764705882353,2,1,2
31,6,1,85,82,24,8,2,2538,158.47,3,0,1,3,-3.5294117647058822,105.75,0.28368794326241137,0.07092198581560284,10,0.35460992907801414,34,0.0967741935483871,1,1,2
25,0,0,62,83,53,13,20,565,15.01,0,0,2,21,33.87096774193548,10.660377358490566,2.0707964601769913,3.185840707964602,33,5.256637168141593,25,0.0,0,0,1
39,2,5,63,76,8,36,15,1756,35.78,1,1,0,13,20.634920634920633,219.5,1.8451025056947608,0.7687927107061504,51,2.613895216400911,40,0.02564102564102564,2,1,2
35,5,7,60,88,2,26,19,4075,176.17,4,0,0,28,46.666666666666664,2037.5,0.5742331288343558,0.41963190184049076,45,0.9938650306748467,39,0.11428571428571428,1,1,3
25,1,0,92,69,14,31,16,1360,152.59,0,0,1,23,-25.0,97.14285714285714,2.051470588235294,1.0588235294117647,47,3.110294117647059,25,0.0,0,1,2
19,7,2,66,88,3,3,4,2568,164.22,3,0,1,22,33.33333333333333,856.0,0.10514018691588785,0.14018691588785046,7,0.24532710280373832,22,0.15789473684210525,3,1,3
37,6,3,70,91,44,1,6,2373,26.02,4,1,0,21,30.0,53.93181818181818,0.03792667509481669,0.22756005056890014,7,0.2654867256637168,41,0.10810810810810811,1,2,3
25,4,1,86,94,37,32,16,1195,38.43,3,1,0,8,9.30232558139535,32.2972972972973,2.410041841004184,1.205020920502092,48,3.6150627615062763,28,0.12,3,2,0
30,5,2,73,79,19,20,19,2131,109.17,5,0,1,6,8.21917808219178,112.15789473684211,0.8446738620366026,0.8024401689347724,39,1.6471140309713748,35,0.16666666666666666,1,1,2
35,6,5,81,98,48,0,21,2888,90.56,1,0,0,17,20.98765432098765,60.166666666666664,0.0,0.6544321329639889,21,0.6544321329639889,36,0.02857142857142857,2,2,1
23,5,0,75,91,22,10,10,1567,54.08,3,0,1,16,21.333333333333336,71.22727272727273,0.574345883854499,0.574345883854499,20,1.148691767708998,26,0.13043478260869565,3,1,1
32,7,5,71,84,36,0,11,3410,159.15,4,0,2,13,18.30985915492958,94.72222222222223,0.0,0.2903225806451613,11,0.2903225806451613,36,0.125,1,1,2
32,2,4,69,96,46,10,24,2367,162.3,1,1,1,27,39.130434782608695,51.45652173913044,0.38022813688212925,0.9125475285171102,34,1.2927756653992395,33,0.03125,2,2,3
17,4,7,83,68,7,6,23,3343,52.86,4,0,0,15,-18.072289156626507,477.57142857142856,0.16153155848040682,0.6192043075082261,29,0.780735865988633,21,0.23529411764705882,3,1,2
20,0,3,77,69,36,1,1,3097,28.46,4,0,2,8,-10.38961038961039,86.02777777777777,0.029060381013884404,0.029060381013884404,2,0.05812076202776881,24,0.2,3,1,2
20,1,1,81,72,44,14,18,1260,27.26,0,0,1,9,-11.11111111111111,28.636363636363637,1.0,1.2857142857142856,32,2.2857142857142856,20,0.0,0,0,2
23,0,6,68,86,32,7,4,1333,87.45,2,0,2,18,26.47058823529412,41.65625,0.47261815453863465,0.2700675168792198,11,0.7426856714178545,25,0.08695652173913043,0,2,3
24,0,0,76,71,32,25,10,4328,24.36,3,0,1,5,-6.578947368421052,135.25,0.5198706099815157,0.2079482439926063,35,0.727818853974122,27,0.125,3,1,2
33,6,6,72,86,6,39,22,3336,85.46,3,0,1,14,19.444444444444446,556.0,1.052158273381295,0.5935251798561151,61,1.64568345323741,36,0.09090909090909091,1,1,3
21,5,7,65,94,21,34,18,3084,83.42,0,1,1,29,44.61538461538462,146.85714285714286,0.9922178988326849,0.5252918287937743,52,1.517509727626459,21,0.0,0,1,3
23,1,7,80,80,4,20,6,3387,159.2,5,1,2,0,0.0,846.75,0.5314437555358724,0.15943312666076173,26,0.6908768821966341,28,0.21739130434782608,3,1,2
36,1,1,66,79,45,37,20,2431,53.67,3,1,1,13,19.696969696969695,54.022222222222226,1.369806663924311,0.7404360345536816,57,2.1102426984779923,39,0.08333333333333333,1,2,2
36,7,7,84,69,14,7,21,1016,101.14,0,0,2,15,-17.857142857142858,72.57142857142857,0.6200787401574803,1.860236220472441,28,2.4803149606299213,36,0.0,2,1,2
20,7,6,70,67,20,31,5,641,133.96,3,0,2,3,-4.285714285714286,32.05,4.352574102964119,0.702028081123245,36,5.054602184087364,23,0.15,3,2,2
22,1,6,73,87,24,7,10,4062,107.47,3,0,2,14,19.17808219178082,169.25,0.155096011816839,0.22156573116691286,17,0.3766617429837518,25,0.13636363636363635,3,1,3
23,4,5,88,74,16,9,13,315,171.76,4,0,1,14,-15.909090909090908,19.6875,2.571428571428571,3.7142857142857144,22,6.285714285714286,27,0.17391304347826086,3,0,2
34,3,2,69,69,49,22,3,2303,108.61,0,0,1,0,0.0,47.0,0.8597481545809813,0.11723838471558835,25,0.9769865392965696,34,0.0,2,2,2
21,7,8,64,87,6,3,7,440,162.38,5,1,1,23,35.9375,73.33333333333333,0.6136363636363636,1.4318181818181817,10,2.0454545454545454,26,0.23809523809523808,3,1,3
36,3,2,67,79,53,37,8,1138,44.49,3,0,1,12,17.91044776119403,21.471698113207548,2.926186291739895,0.632688927943761,45,3.5588752196836553,39,0.08333333333333333,1,0,2
19,6,2,64,82,49,29,1,914,101.16,5,0,2,18,28.125,18.653061224489797,2.8555798687089715,0.09846827133479212,30,2.9540481400437635,24,0.2631578947368421,3,0,1
23,4,3,83,89,18,22,24,2303,98.02,2,0,0,6,7.228915662650602,127.94444444444444,0.8597481545809813,0.9379070777247068,46,1.7976552323056882,25,0.08695652173913043,0,1,2
38,1,7,85,72,51,4,10,4142,178.11,0,0,1,13,-15.294117647058824,81.2156862745098,0.08691453404152583,0.21728633510381457,14,0.3042008691453404,38,0.0,2,1,2
30,4,5,65,95,6,20,19,3421,37.21,0,0,2,30,46.15384615384615,570.1666666666666,0.5261619409529378,0.49985384390529086,39,1.0260157848582285,30,0.0,2,1,3
23,7,3,75,85,39,5,21,2078,25.81,0,0,1,10,13.333333333333334,53.282051282051285,0.21655437921077958,0.9095283926852743,26,1.1260827718960538,23,0.0,0,2,2
21,0,3,71,66,44,16,6,4150,110.3,4,0,1,5,-7.042253521126761,94.31818181818181,0.3469879518072289,0.13012048192771083,22,0.4771084337349397,25,0.19047619047619047,3,1,2
38,6,8,70,86,49,24,3,2200,40.65,0,0,2,16,22.857142857142858,44.89795918367347,0.9818181818181819,0.12272727272727274,27,1.1045454545454545,38,0.0,2,2,3
21,1,0,62,72,23,23,23,35,115.23,4,0,2,10,16.129032258064516,1.5217391304347827,59.142857142857146,59.142857142857146,46,118.28571428571429,25,0.19047619047619047,3,0,2
39,2,6,65,87,10,21,13,817,175.06,2,0,0,22,33.84615384615385,81.7,2.313341493268054,1.4320685434516525,34,3.745410036719706,41,0.05128205128205128,2,1,3
18,6,7,78,96,40,12,23,1946,170.4,1,0,2,18,23.076923076923077,48.65,0.5549845837615621,1.0637204522096608,35,1.618705035971223,19,0.05555555555555555,0,2,1
37,5,3,77,72,54,16,0,3956,41.98,4,0,1,5,-6.493506493506493,73.25925925925925,0.3640040444893832,0.0,16,0.3640040444893832,41,0.10810810810810811,1,1,2
38,3,5,75,68,0,13,23,4351,31.18,3,0,2,7,-9.333333333333334,0.0,0.2689037002987819,0.4757527005286141,36,0.744656400827396,41,0.07894736842105263,1,0,2
22,4,0,82,94,53,33,11,2225,101.15,0,1,0,12,14.634146341463413,41.9811320754717,1.3348314606741574,0.44494382022471907,44,1.7797752808988763,22,0.0,0,2,2
31,1,8,68,83,31,25,18,3325,105.83,1,0,2,15,22.058823529411764,107.25806451612904,0.6766917293233082,0.48721804511278194,43,1.1639097744360902,32,0.03225806451612903,2,1,1
37,6,4,62,87,39,18,4,507,119.37,4,0,0,25,40.32258064516129,13.0,3.195266272189349,0.7100591715976332,22,3.905325443786982,41,0.10810810810810811,1,0,3
26,4,7,67,82,52,25,7,3745,133.6,5,0,1,15,22.388059701492537,72.01923076923077,0.6008010680907877,0.16822429906542058,32,0.7690253671562083,31,0.19230769230769232,3,1,1
39,1,4,63,93,43,2,10,4116,108.37,5,0,0,30,47.61904761904761,95.72093023255815,0.043731778425655975,0.21865889212827988,12,0.26239067055393583,44,0.1282051282051282,1,1,3
